Ticker,Sector,Shares Float,Gap %,Pre-market High,Pre-market Volume,Volume,Last,Open,High,Low,Change %,Change,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Exponential Moving Average (20),Exponential Moving Average (200),Exponential Moving Average (30),Exponential Moving Average (5),Exponential Moving Average (50),1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,52 Week High,52 Week Low,6-Month High,6-Month Low,6-Month Performance,All Time High,All Time Low,Average Day Range (14),Average Directional Index (14),Average True Range (14),Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Basic EPS (FY),Change 15m,"Change 15m, %",Change 1h,"Change 1h, %",Change 1m,"Change 1m, %",Change 4h,"Change 4h, %",Change 5m,"Change 5m, %",Change from Open,Change from Open %,Country,Enterprise Value (MRQ),Enterprise Value/EBITDA (TTM),Exchange,Exponential Moving Average (10),Exponential Moving Average (100),Industry,Momentum (10),Monthly Performance,Number of Shareholders,Pattern,Post-market Change,Post-market Change %,Post-market Close,Post-market High,Post-market Low,Post-market Open,Post-market Volume,Pre-market Change,Pre-market Change %,Pre-market Change from Open,Pre-market Change from Open %,Pre-market Close,Pre-market Gap %,Pre-market Low,Pre-market Open,Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Rate Of Change (9),Recent Earnings Date,Relative Volume,Revenue per Employee (TTM),Simple Moving Average (10),Simple Moving Average (100),Simple Moving Average (20),Simple Moving Average (200),Simple Moving Average (30),Simple Moving Average (5),Simple Moving Average (50),Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),Volume*Price,Weekly Performance,YTD Performance,Yearly Performance,Upcoming Earnings Date
AM,Industrial Services,304477469.839,0.28208745,7.2,1295,1942665,6.97,7.11,7.23,6.96,-1.69252468,-0.12,3322173830,,-0.6967,547,6.48860248,6.03318861,6.36739363,6.89832834,6.23673531,7.44,5.49,1.339372,7.44,5.09,2.80235988,7.87,1.69,7.6,4.72,47.66949153,22.87,1.69,0.3313,26.45804308,0.33720673,3507000.6,4033983.26666667,4457194.71666667,4651310.37777778,-0.8033,0.0881,1.26364406,0.0881,1.26364406,0.0881,1.26364406,0.0881,1.26364406,0.0881,1.26364406,-0.14,-1.96905767,United States,5690010000,11.7878,NYSE,6.71232536,6.01746352,Oil & Gas Pipelines,0.71,14.82701812,62,,,,,,,,,0.11,1.55148096,0.1,1.4084507,7.2,0.14104372,7.1,7.1,1.09176189,1.02971,,3.37112134,9.2476489,2020-10-28,0.53754753,1553195.61243144,6.674,6.165,6.2865,5.16855,6.32166667,6.88,6.0458,3.87931034,5.3919071,5.27802516,7.05333333,6.24237555,13540375.05,7.23076923,-8.16864295,52.18340611,2021-02-17
USAP,Non-Energy Minerals,8344448.0392,0.28169014,,,12003,6.9,7.12,7.16,6.8431,-2.81690141,-0.2,60925137,,-1.3084,795,6.55856171,8.04448879,6.40504493,6.97803843,6.34901265,7.45,5.42,1.0341829,7.45,5.12,7.64430577,15.45,5.12,9.5,5.12,-10.27308192,54.16991,3.25,0.44201429,35.24249864,0.3899661,39654.8,47010.13333333,35772.53333333,31603.55555556,0.487,0.01,0.14513788,-0.0584,-0.8392734,0.01,0.14513788,-0.2,-2.81690141,0.01,0.14513788,-0.22,-3.08988764,United States,109785000,8.141,NASDAQ,6.83909193,6.71653654,Steel,0.48,23.65591398,97,,,,,,,,,,,,,,,,,0.25695907,0.208369,,0.30794633,4.54545455,2020-10-21,0.24724647,305669.18238994,6.896,6.61891,6.403,7.495755,6.1677,7,5.99002,4.63094212,6.17537408,5.68882839,6.9677,6.49048908,82820.7,1.3215859,-53.69127517,-50.18050542,2021-01-27
CRTPF,Health Technology,22851925.125,0.28110818,,,63021,2.02,1.900327,2.065,1.895,6.59630607,0.125,52287700,,-0.37170129,19,2.1134775,2.25050626,2.14986336,1.98753838,2.16128749,2.44,1.86,0.658612,2.8196,1.84165,-3.80952381,3.83,1.08,2.8196,1.48,-1.93698723,10,1.08,0.1441065,12.86140253,0.14533792,59299.8,51061.9,39701.36666667,35569.9,-0.40863698,-0.02,-0.98039216,0.05,2.53807107,-0.02,-0.98039216,0.125,6.59630607,-0.02,-0.98039216,0.119673,6.29749512,Canada,62604978.47651132,,OTC,2.03912659,2.13374259,Pharmaceuticals: Major,-0.13,-3.80952381,,,,,,,,,,,,,,,,,,4.33408806,4.45327,,,-6.86265469,2020-11-12,1.09115936,0,2.048696,2.06222849,2.1479075,2.03397214,2.21941833,1.97614,2.220721,8.97097625,6.52435816,7.426826,1.99333333,2.13780017,127302.42,-3.855307,-42.87669567,-33.66174056,2021-03-25
REK,Miscellaneous,,0.27997166,,,5808,11.607,11.605,11.6399,11.6,0.29725386,0.0344,,,,,11.74008109,12.68375826,11.84172052,11.58396908,11.98359755,12.91,11.02,-1.374396,12.98,11.02,-3.8757764,19.6296,11.02,13.4098,11.02,-10.64665127,57,11.02,0.20735714,32.84408954,0.21038689,11776.1,19974.2,28449.3,28170.1,,0.01,0.08619947,-0.0289,-0.24828392,0,0,0.0111,0.09569048,0,0,0.002,0.01723395,United States,,,NYSE ARCA,11.61098159,12.27019401,Investment Trusts/Mutual Funds,-0.123,-9.53234606,,Long Upper Shadow,,,,,,,,,,,,,,,,,,,,1.37029371,,0.36941395,,11.51758,12.230366,11.785515,13.0575915,11.97546333,11.5958,12.07635,0.58017241,1.79339767,0.83913802,11.61563333,11.86287267,67413.456,1.01827676,-9.81351981,-10.71607141,
GLOP/PA,Transportation,32421588.3158,0.27995521,,,22064,17.925,17.91,18.38,17.907,0.36394177,0.065,133110999.99999999,,-2.1397,1817,16.40314802,17.03724844,15.96851463,17.78281311,15.66569759,18.57,13.21,2.0318284,18.57,13.18,4.7021028,26.02,6.4,19.2,13.18,-6.20094192,27.24,6.4,0.7052,24.46379936,0.66709024,39688.9,26507.96666667,23465.23333333,21803.85555556,-1.4339,0.015,0.08375209,0.015,0.08375209,-0.1,-0.55478502,-0.075,-0.41666667,-0.1,-0.55478502,0.015,0.08375209,Greece,1394920000,7.22648,NYSE,17.25513242,15.82282819,Marine Shipping,2.965,26.32135307,,"Gravestone Doji, Long Upper Shadow",,,,,,,,,,,,,,,,0.88528957,0.173651,8.29194,2.61717795,14.85746141,,0.56661967,208413.31865876,17.39313,15.577124,15.783065,15.975309,15.35977667,17.968,15.003628,2.90389233,4.12239677,3.97044877,18.07066667,15.89117453,395497.2,1.52931181,-29.23410975,-28.78426698,
MRTN,Transportation,58749326.8995,0.27964206,,,159930,17.79,17.93,17.93,17.53,-0.5033557,-0.09,1470893211,22.61001517,0.7968,4179,17.56669758,16.38304238,17.35068147,18.02195043,17.20337108,19.08,15.16,0.92966735,19.08,15.13,-1.6039823,20.126677,10.673339,20.126677,15.13,6.48438424,20.126677,0.171194,0.69392143,30.46337355,0.63957264,511505.3,407475.96666667,390727.35,382259.73333333,0.7453,-0.03,-0.16835017,0.03,0.16891892,0,0,-0.11,-0.61452514,0,0,-0.14,-0.78081428,United States,1271360000,7.07507,NASDAQ,17.94899858,17.0087487,Trucking,0.98,16.1227154,140,,,,,,,,,,,,,,,,,2.4551098,2.09297,,1.72296196,0.22535211,2020-10-15,0.29604901,201787.74826514,18.335,17.41221902,17.27825,16.22981328,16.87066667,18.032,16.817,2.28180262,3.53219031,4.07284692,17.75,17.50231669,2845154.7,-6.51602733,24.17397087,26.28956984,2021-01-28
HRTG,Finance,24766693.14520001,0.27932961,,,50540,10.53,10.77,10.77,10.41,-1.95530726,-0.21,295460217,16.02745859,0.6704,530,10.41412016,11.69235102,10.43498117,10.6517358,10.64379979,11.09,8.96,0.8952903,13.22,8.96,-20.22727273,14.05,7.5,14.05,8.96,-14.52922078,27.28,7.5,0.39428571,19.07982735,0.40469535,75846.8,96079.33333333,96263.53333333,101663.63333333,0.9802,-0.03,-0.28409091,0,0,-0.03,-0.28409091,-0.23,-2.13754647,-0.03,-0.28409091,-0.24,-2.22841226,United States,411466000,,NYSE,10.54798801,11.12007285,Property/Casualty Insurance,0.64,6.25630676,30,,,,,,,,,,,,,,,,,0.68563199,0.633696,3.59598,0.52054092,2.63157895,2020-11-02,0.64561127,964726.41509434,10.641,11.5156,10.121,11.5293,10.284,10.698,10.3622,3.45821326,4.22088491,3.04436681,10.57,9.97055323,532186.2,-0.37842952,-20.52830189,-23.082542,2021-03-04
GRSV,Finance,,0.2771479,,,284489,10.121,9.95,10.16,9.898,2.00050391,0.1985,,,,,9.87476171,,9.87810974,9.96221164,,10.16,9.66,0.08637606,21.74,9.66,,21.74,9.66,21.74,9.66,,21.74,9.66,0.09348571,88.03542771,0.23932546,159887.3,154633.03333333,,,,0.161,1.61646586,0.161,1.61646586,0.161,1.61646586,0.1985,2.00050391,0.161,1.61646586,0.171,1.71859296,United States,,,NASDAQ,9.90427657,,Financial Conglomerates,0.3345,2.92263261,,,,,,,,,,,,,,,,,,,,,,3.48670757,,1.54608209,,9.86389,,9.83577,,9.84729333,9.9347,,2.64699939,0.85074253,1.15657509,10.05966667,9.87104649,2879313.169,2.75126904,,,
ACEL,Consumer Services,52569141.0864,0.27598896,,,213072,10.92,10.9,11.03,10.64,0.4599816,0.05,1018626336,,-0.1956,730,10.73698024,10.50600496,10.75286185,10.87428344,10.79919187,12.09,9.47,1.846491,15.11,9.35,-9.30232558,15.11,5.22,15.11,7.34,7.37463127,15.11,5.22,0.55785714,18.16531209,0.57765086,307674.7,280668.76666667,363728.95,397993.96666667,-0.0948,0.02,0.18348624,0,0,0.02,0.18348624,0.05,0.4599816,0.02,0.18348624,0.02,0.18348624,United States,1093090000,13.1801,NYSE,10.80546407,10.69433565,Movies/Entertainment,-0.08,12.57731959,232,,,,,,,,,,,,,,,,,9.74040521,6.24741,31.2134,1.41861197,-0.18281536,2020-11-05,0.69590801,581349.31506849,10.794,10.7423,10.6265,10.05365,10.55866667,10.842,10.8184,3.66541353,4.8425429,4.61324871,10.86333333,10.74339965,2326746.24,5.10105871,-12.64,3.507109,2021-03-22
NUM,Miscellaneous,,0.27548209,,,30071,14.61,14.56,14.65,14.56,0.61983471,0.09,,,,,14.33709046,13.97843064,14.2953484,14.49763584,14.2403859,14.65,14.03,0.46150535,14.78,13.93,4.05982906,14.78,10.03,14.78,13.55,5.56358382,17.625,8.09,0.08916429,32.59898197,0.10695568,54035.6,51941.53333333,41943.95,40668.5,,-0.03,-0.20491803,-0.03,-0.20491803,-0.03,-0.20491803,0.09,0.61983471,-0.03,-0.20491803,0.05,0.34340659,United States,,,NYSE,14.41798763,14.12438275,Investment Trusts/Mutual Funds,0.43,3.3970276,,,,,,,,,,,,,,,,,,,,,,2.59831461,,0.48742969,,14.386,14.152697,14.287,13.8055665,14.25983333,14.484,14.227386,0.89285714,0.68115894,0.71025859,14.60666667,14.27614197,439337.31,1.59944367,3.32390382,4.13399857,
OPOF,Finance,4437924.35332,0.27472527,,,2418,18.2,18.25,18.2911,18.2,0,0,95047498,13.90799328,1.3087,297,16.71765407,17.74330053,16.44550487,17.7272434,16.18235979,18.2911,15.2501,1.1927423,18.2911,14.8901,16.14550096,30.0495,10.86,18.2911,13.41,14.60957179,34.82,8.00004,0.20705714,16.18033075,0.3986304,1677.6,2038.36666667,3060.33333333,3008.91111111,1.5125,-0.0911,-0.49805643,-0.0911,-0.49805643,-0.0911,-0.49805643,0,0,-0.0911,-0.49805643,-0.05,-0.2739726,United States,145112000,,NASDAQ,17.24374829,16.3263399,Major Banks,2.15,17.04180064,1635,,,,,,,,,,,,,,,,,0.85897718,0.673121,17.4158,1.79311191,10.3030303,2020-10-26,1.41494529,182895.62289562,17.09252,15.736757,16.40676,17.901528,16.21497333,17.59504,15.958756,0.50054945,1.20299137,1.39495365,18.23036667,16.67256383,44007.6,7.37463127,-33.79410695,-25.74459404,2021-02-04
GOOD,Finance,33633411.20590001,0.27427318,,,119551,18.14,18.28,18.445,18.0425,-0.49369172,-0.09,640061000,,-0.2368,70,17.782053,18.0782012,17.64709115,18.21093026,17.59860753,18.86,15.78,2.051928,19.86,15.78,-5.86403736,23.07,7.59,20.375,15.78,0.49861496,23.98,5.36,0.60737857,24.39791979,0.58514671,166322.1,165556.2,175338.11666667,177947.06666667,-0.1521,0.02,0.11037528,0.01,0.0551572,0.02,0.11037528,-0.14,-0.76586433,0.02,0.11037528,-0.14,-0.76586433,United States,1394870000,16.2974,NASDAQ,18.07077795,17.67805549,Real Estate Investment Trusts,0.61,13.30418488,25014,,,,,,,,,,,,,,,,,2.94626263,2.95401,,4.83256285,0.77777778,2020-11-05,0.7100708,1649814.28571429,18.177,17.86945,17.5455,17.190525,17.33466667,18.25,17.2817,2.23084384,3.49846117,2.83389948,18.20916667,17.56055094,2168655.14,0.49861496,-17.01738335,-20.36874451,2021-02-17
HARP,Health Technology,15017523.51,0.27416038,,,56358,14.84,14.63,14.85,14.3368,1.7135024,0.25,376643652,,-2.1245,61,15.17515544,15.04225388,15.3125954,14.71100396,15.37580339,17.45,14.02,0.4752283,18.78,12.65,14.50617284,25.02,10.27,19.271,10.55,-18.81838074,25.02,9.0651,0.84241429,15.4040268,0.84197381,105868.3,95887.96666667,144852.23333333,263039.4,-2.5554,0.07,0.47393365,0.12,0.81521739,0.07,0.47393365,0.25,1.7135024,0.07,0.47393365,0.21,1.4354067,United States,285384000,,NASDAQ,14.89797958,15.29718721,Biotechnology,-1.32,0.61016949,33,,,,,,,,,,,,,,,,,3.85652358,7.06727,,30.02968252,-4.87179487,2020-11-04,0.52489131,94704.91803279,14.875,14.83875,15.348,14.918825,15.31533333,14.604,15.8674,3.57959935,5.88972316,3.6563858,14.6756,15.34662427,836352.72,1.15882754,0.33806626,-20.64171123,2021-03-18
XAN,Finance,30794259.4959,0.27322404,3.69,700,209067,3.72,3.67,3.75,3.63,1.63934426,0.06,119387000,,-7.1406,,2.97515532,3.94588507,2.77454298,3.572398,2.59045455,4.015,1.84,4.344203,4.015,1.76,58.29787234,12.51,0.95,4.94,1.76,74.64788732,75.48,0.95,0.26337857,42.19566099,0.23384693,1076237.6,825413.9,695399.86666667,706714.53333333,0.815,0,0,0,0,0,0,0,0,0,0,0.05,1.36239782,United States,1389810000,18.1445,NYSE,3.32878257,2.71534004,Real Estate Investment Trusts,1.22,98.93048128,319,,,,,,,,,0.02,0.54644809,0,0,3.68,0.54644809,3.68,3.68,0.20971328,0.211063,63.063,,34.7826087,2020-11-04,0.1870614,,3.325,2.3638,2.799,3.3664,2.53066667,3.592,2.3682,3.30578512,8.81145975,8.24484973,3.7,2.84632339,777729.24,21.56862745,-68.50127011,-69.10299003,2021-03-09
SYTA,Non-Energy Minerals,819017.887818,0.27247956,,,36194,7.1201,7.36,7.54,7.12,-2.99591281,-0.2199,6150185.7378,,-7.0274,,6.1387626,,5.86901254,6.84119815,,8.1634,5.55,1.6102011,8.1634,3.9,,8.1634,3.9,8.1634,3.9,,8.1634,3.9,0.36381429,46.32247175,0.43448588,77311.2,75729.13333333,,,-9.4776,0.0149,0.20926672,0.0149,0.20926672,0.0149,0.20926672,0.0149,0.20926672,0.0149,0.20926672,-0.2399,-3.25951087,Canada,15732200,,NASDAQ,6.49211573,,Other Metals/Minerals,1.2701,20.06913997,,,,,,,,,,,,,,,,,,0.74441587,1.52841,,0.6066046,24.2600349,2020-10-14,0.47058976,,6.27951,,6.056005,,5.86333667,6.72602,,5.8988764,5.73232138,10.89621726,7.26003333,6.41813986,257704.8994,20.67966102,,,
ISD,Miscellaneous,33237378.37,0.27229408,14.7,103,30926,14.76,14.73,14.76,14.71,0.47651464,0.07,490873000,153.02083333,0.096,,14.29203793,13.85192646,14.1917484,14.61309065,14.0814848,14.76,13.41,0.94723517,14.76,13.41,5.05338078,15.8,8.99,14.76,13.05,8.76934414,20.95,8.99,0.10497143,33.11606643,0.13025002,99247.5,102385.4,101260.88333333,97888.63333333,0.096,0.02,0.13568521,0.05,0.33990483,0.02,0.13568521,0.08,0.54495913,0.02,0.13568521,0.03,0.20366599,United States,,,NYSE,14.47600082,13.91779381,Investment Trusts/Mutual Funds,0.66,10.06711409,,,,,,,,,,0.01,0.06807352,0,0,14.7,0.06807352,14.7,14.7,0.97579964,,82.6185,8.44845215,4.45859873,2020-07-27,0.29205724,,14.452,13.9283,14.196,13.4185,14.034,14.588,14.0056,0.47586676,0.79688823,0.67604345,14.74333333,14.20094296,456467.76,2.35783634,-4.15584416,-1.27090301,
BIF,Miscellaneous,52711090.335,0.2722323,,,22570,11.01,11.05,11.085,11.0099,-0.0907441,-0.01,1081960000,,-0.7586,,10.59409534,10.17765336,10.45246497,10.96373945,10.30565412,11.127,9.43,0.94951946,11.127,9.41,6.58276864,11.9898,7.5401,11.127,9.22,13.38825953,15.45,3.11,0.14285,38.00020345,0.16386237,127132.1,174269.06666667,158733.66666667,167772.92222222,0.5759,0,0,-0.01,-0.0907441,-0.01,-0.0907441,-0.01,-0.0907441,-0.01,-0.0907441,-0.04,-0.36199095,United States,,16.6337,NYSE,10.83328982,10.15884906,Investment Trusts/Mutual Funds,0.56,15.89473684,,,,,,,,,,,,,,,,,,0.81252917,,,18.50564822,3.67231638,2020-08-05,0.16090409,,10.885,10.1195,10.4535,9.8613,10.257,10.954,10.1718,0.68211337,1.37963915,0.88662488,11.03496667,10.35752533,248495.7,1.38121547,-6.61577608,-3.50569676,
CTMX,Health Technology,44604049.8824,0.27210884,7.5,929,187985,7.42,7.37,7.47,7.3,0.95238095,0.07,342985048,,-1.1719,158,7.23290723,7.70296387,7.15601626,7.37575729,7.11898935,7.85,6.4,1.1285571,7.85,6.25,3.92156863,15.44,3.595,9.29,6.25,-7.94044665,35,3.595,0.37332857,18.51387327,0.34182964,318613.7,388410.93333333,409181.6,410082.55555556,-2.2551,-0.01,-0.1345895,0.01,0.13495277,-0.01,-0.1345895,0.07,0.95238095,-0.01,-0.1345895,0.05,0.67842605,United States,11742600,,NASDAQ,7.34125337,7.28139523,Biotechnology,-0.23,10.41666667,36,,,,,,,,,0.15,2.04081633,0,0,7.5,2.04081633,7.5,7.5,6.54619297,6.39534,,3.67986885,0.27027027,2020-11-05,0.53152581,363854.43037975,7.363,7.1924,7.20875,7.750525,7.04283333,7.358,6.9485,2.32876712,5.35456137,3.85044266,7.39666667,7.21327377,1394848.7,0.13495277,-10.70998797,18.53035144,2021-03-04
NEA,Miscellaneous,278578577.81,0.27192386,,,199078,14.78,14.75,14.8,14.7298,0.47586676,0.07,4117560000.000001,142.95432459,0.1029,,14.57778445,14.18679896,14.52138293,14.70854794,14.45170149,14.8,14.2001,0.5013113,14.8,14.05,4.74840539,15.06,10.51,14.8,13.69,6.33093525,15.9501,6,0.06822143,28.84051752,0.08110015,316672,361235.3,375921.5,418051.15555556,2.0641,-0.01,-0.06761325,-0.0106,-0.07166714,0,0,0.065,0.44172613,-0.01,-0.06761325,0.03,0.20338983,United States,,10.0654,NYSE,14.66009239,14.33247456,Investment Trusts/Mutual Funds,0.17,3.79213483,,,,,,,,,,,,,,,,,,0.94411312,,,14.89837823,1.16358658,2020-07-07,0.57102078,,14.658,14.3938,14.5635,14.0281,14.45366667,14.696,14.3956,0.61100626,0.53236721,0.40245053,14.76993333,14.55169461,2942372.84,0.81855389,2.78164117,4.82269504,
XFLT,Miscellaneous,11678390.244,0.27100271,,,22464,7.39,7.4,7.43,7.36,0.13550136,0.01,94297900,,-3.2208,,7.33092128,6.61041363,7.21470093,7.41245797,6.98885443,7.7,6.93,0.9341662,7.7,5.84,22.75747508,8.6,3.67,7.7,5.12,44.0545809,12.5,3.67,0.231,37.18500491,0.23351011,81840.1,89503.23333333,74645.86666667,63626.41111111,-0.4642,0.03,0.4076087,0.03,0.4076087,0,0,0.02,0.27137042,0.0299,0.40624448,-0.01,-0.13513514,United States,,,NYSE,7.41226561,6.63442878,Investment Trusts/Mutual Funds,-0.1,6.17816092,,Spinning Top Black,,,,,,,,,,,,,,,,0.89775889,,25.2884,25.9500674,-2.63504611,2020-05-26,0.2569599,,7.458,6.464284,7.3745,5.990564,7.25083333,7.436,6.9017,0.95108696,3.54337373,3.1327243,7.39333333,7.35673649,166008.96,-1.46666667,-8.6526576,-11.17788462,
BNED,Retail Trade,28557502.2193,0.27100271,,,204951,3.64,3.7,3.7709,3.6,-1.35501355,-0.05,177024484,,-1.083,5500,3.31077245,2.63269796,3.12479838,3.70520677,2.89693501,4,2.12,2.9341717,4,1.96,51.0373444,5.1,1.11,4,1.36,151.03448276,15.98,1.11,0.28922143,40.10015658,0.23514913,290602.9,285260.76666667,377338.26666667,402692.44444444,-0.7967,-0.06,-1.64835165,-0.15,-4.02144772,-0.06,-1.64835165,-0.11,-2.98102981,-0.06,-1.64835165,-0.06,-1.62162162,United States,671112000,5.873,NYSE,3.58558686,2.63143186,Specialty Stores,0.28,69.30232558,816,,,,,,,,,,,,,,,,,0.42661278,0.276949,,0.10293565,1.67597765,2020-09-03,0.65564934,336556.90909091,3.645,2.5146,3.1905,2.24375,2.90966667,3.784,2.7686,4.74722222,8.18857937,5.68214902,3.6703,3.21010666,746021.64,0.55248619,-14.75409836,-27.77777778,2020-12-08
RELV,Consumer Non-Durables,1221914.2212,0.27027027,3.74,2000,8224,3.72,3.71,3.73,3.7,0.54054054,0.02,6496794,,-0.1005,91,3.653958,3.64837706,3.62884278,3.69310989,3.59487503,4.02,3.5304,0.19559449,4.02,3.06,6.77995292,7.75,2.6,4.75,3.06,-11.11111111,130.790751,2.589223,0.09067857,18.10877465,0.11207448,55136.9,32343.8,18857.03333333,15164.4,-0.2545,0.0192,0.51880674,0.0192,0.51880674,0.02,0.54054054,0.02,0.54054054,0.02,0.54054054,0.01,0.26954178,United States,4264100,230.962,NASDAQ,3.67868605,3.57456454,Food: Major Diversified,0.05,3.33333333,975,,,,,,,,,0.04,1.08108108,0.01,0.26809651,3.74,0.81081081,3.73,3.73,0.58206394,0.522384,,0.18390718,1.91780822,2020-11-13,0.14784719,385223.24175824,3.67701,3.567923,3.648995,3.5295315,3.64231333,3.68802,3.540582,0.81081081,2.31805397,4.14798955,3.71666667,3.65031545,30593.28,0.81300813,-3.87596899,-15.51790702,2021-03-30
FHTX,Health Technology,15966355.4296,0.26954178,,,133828,20.95,18.6,20.95,18.6,12.93800539,2.4,747806060,,,85,17.10166501,,,18.68737424,,20.95,15,1.0913526,20.95,14.03,,20.95,14.03,20.95,14.03,,20.95,14.03,1.02592143,,1.25302815,136572.2,,,,-1.3886,0.47,2.24343675,0.47,2.24343675,0.47,2.24343675,0.47,2.24343675,0.47,2.24343675,2.35,12.6344086,United States,,,NASDAQ,17.83748579,,Biotechnology,5.04,38.55820106,,Marubozu White,,,,,,,,,,,,,,,,,,,,30.4483188,2020-09-02,1.03685167,0,17.466,,16.72,,,18.112,,12.90322581,6.14060909,8.56903048,20.16666667,16.76064673,2803696.6,20.19506598,,,2020-12-02
VKI,Miscellaneous,41440997.408,0.2690583,,,43285,11.19,11.18,11.2071,11.17,0.35874439,0.04,496747000,7.71679701,1.4449,,11.01676285,10.81481957,10.97184741,11.13998868,10.92494627,11.2071,10.62,0.573061,11.2071,10.6,3.13364055,11.6038,7.63,11.25,10.31,6.47002854,15.8,5.89,0.06813571,32.90205584,0.08550069,52410.9,52708.2,53509.15,65666.8,1.4449,-0.01,-0.08928571,0,0,-0.01,-0.08928571,0.04,0.35874439,-0.01,-0.08928571,0.01,0.08944544,United States,,11.8937,NYSE ARCA,11.09162999,10.85660344,Investment Trusts/Mutual Funds,0.22,4.57943925,,,,,,,,,,,,,,,,,,0.89526377,,243.423,13.43061516,1.81983621,2020-05-06,0.82786967,,11.08,10.90662,10.995875,10.6504325,10.90625,11.138,10.86295,0.51119069,0.76233409,0.51016614,11.18903333,11.00702663,484359.15,1.08401084,0.17905103,0.72007201,
CHB,,,0.2688172,,,161,14.92,14.92,14.92,14.92,0.2688172,0.04,,,,,15.39016053,,15.50368653,15.06387734,,16.15,14.75,0.01406438,16.6,14.75,,16.6,14.75,16.6,14.75,,16.6,14.75,0.12846429,11.98855322,0.25877347,3878.7,3246.93333333,,,,0.04,0.2688172,0.04,0.2688172,0.04,0.2688172,0.04,0.2688172,0.04,0.2688172,0,0,,,,NASDAQ,15.21253224,,,-0.445,-3.75745847,,,,,,,,,,,,,,,,,,,,,,-3.82508025,,0.03966592,,15.26771,,15.465335,,15.58987,15.12424,,0.26809651,0.90325731,0.80081054,14.92,15.43216737,2402.12,-2.7239891,,,
GLGI,Producer Manufacturing,13824427.645,0.2688172,,,27252,0.96,0.9325,0.96,0.92505,3.22580645,0.03,27226560,6.37860082,0.1664,339,0.924463,0.8245374,0.92469065,0.9355549,0.92779454,1,0.83,1.0640594,1.08,0.802,-9.43396226,1.18,0.297,1.18,0.685,5.50609957,131.25,0.04,0.03347857,18.80926664,0.04411832,23115,19937.36666667,19306.06666667,25060.56666667,0.1517,0.01,1.05263158,0.01,1.05263158,0.01,1.05263158,0.03,3.22580645,0.01,1.05263158,0.0275,2.94906166,United States,59786800,4.75252,OTC,0.92972175,0.90651801,Miscellaneous Manufacturing,0.03,4.35916947,221,,,,,,,,,,,,,,,,,3.77526995,3.75899,15.3111,0.40072284,0.39215686,2020-10-13,1.14688281,224792.3539823,0.9346,0.954403,0.9127025,0.79264063,0.91908167,0.92665,0.922089,3.77817415,3.91666535,6.27766359,0.94835,0.92623494,26161.92,1.74880763,108.69565217,85.54310012,
ZDGE,Technology Services,9891101.2977,0.2688172,3.84,200,40366,3.78,3.73,3.9185,3.73,1.61290323,0.06,46921518,,-0.0579,37,3.33081207,1.84866644,3.05924569,3.76968111,2.66806277,4.29,2.72,0.30741248,4.29,1.25,157.14285714,4.29,0.6603,4.29,1.02,243.63636364,7.85,0.6603,0.30991429,60.54401386,0.32833086,134584.4,1817094.7,920628.08333333,625735.17777778,-0.0502,-0.06,-1.5625,-0.0617,-1.60605982,-0.04,-1.04712042,0.06,1.61290323,-0.06,-1.5625,0.05,1.34048257,United States,12463900,9.0748,NYSE ARCA,3.63594287,2.17212073,Packaged Software,0.87,13.85542169,311,Shooting Star,,,,,,,,0.12,3.22580645,0,0,3.84,3.22580645,3.84,3.84,5.13890232,1.92018,11.3464,4.82146568,22.72727273,2020-10-22,0.29419353,255945.94594595,3.634,1.925343,3.36642,1.54629175,2.98504,3.872,2.378024,5.32171582,11.08359929,8.18712013,3.8095,3.33950493,152583.48,1.06951872,145.45454545,104.32432432,2020-12-10
KALV,Health Technology,11331481.59,0.26867276,,,42085,19.47,18.66,19.6,18.65,4.62117141,0.86,348660972,,-1.8269,56,18.07607128,14.0643015,17.46492315,18.87228179,16.44959582,20.01,15.51,1.0648899,20.01,12.01,44.54342984,20.01,5.605,20.01,9.62,78.78787879,129.159643,5.48,1.38071429,45.20116635,1.37015036,81571,129910.36666667,89890.65,83812.02222222,-1.6405,0.06,0.30911901,0.12,0.62015504,0.06,0.30911901,0.86,4.62117141,0.06,0.30911901,0.81,4.34083601,United States,112644000,,NASDAQ,18.65011087,14.93082065,Pharmaceuticals: Major,0.57,21.53558052,32,,,,,,,,,,,,,,,,,3.96535376,2.36132,,35.63588989,3.56382979,2020-09-14,0.49073395,226607.14285714,18.727,14.16255,18.2395,12.44795,17.48833333,18.748,15.9004,5.30831099,8.77363465,4.66994123,19.24,18.07006885,819394.95,5.12958963,9.3206064,34.46132597,2020-12-01
